51776
741376
95186
248146
357388
642
719178
117434
648792
1656
49244
212750
155178
269426
2940
315576
411752
252002
445966
42328
7498
451300
1830
546554
209878
491866
51916
94740
298
58872
438192
285710
87634
15376
96518
25690
173418
216888
894746
223330
352446
30238
40014
121116
154216
226870
10726
10822
82984
788426
496216
87356
383650
759930
158696
432604
397364
206216
169424
648
298110
1224
491880
1284
229618
718946
109330
560886
31814
503588
101158
514122
329742
16188
271154
724660
181288
363254
146408
119462
283664
244194
493960
205400
338976
3652
660490
403114
83440
83856
105472
329152
687972
282558
108170
154642
88834
806000
367754
137908
3260
44468
15164
26400
43642
205796
537820
38250
241394
114338
46112
773386
240618
342764
75614
35130
430
12710
28996
565814
461398
72844
416700
170994
67558
404346
381768
17538
272860
121798
170616
653952
65236
60986
189730
548936
260206
42882
864092
46062
265100
7780
803876
305414
356548
606572
101354
27062
463520
183140
323270
601536
104228
295440
24042
131288
278658
509644
231012
124108
14362
344262
75426
348408
30748
79356
811094
257206
228484
332162
103370
716454
290494
1892
235298
125578
5482
41422
193080
68986
20714
3458
370496
663314
297022
204956
39812
148598
419426
270310
145932
246968
18580
446278
221982
436756
135994
500222
340800
3370
20886
101702
92810
166780
258182
20184
204856
18404
129920
524076
174774
242352
24736
117840
516150
7752
209956
390998
492662
257436
68788
555196
195964
328804
281084
465668
22208
400344
426936
427002
166302
245266
34112
41178
506462
4310
79418
137540
606030
31356
704792
163756
478492
244408
677820
928
452204
211166
88018
155046
589348
104622
24936
443592
327090
135958
140172
426206
210220
20370
30504
518858
54566
289174
231870
379098
437526
226502
72966
280678
283606
240838
809150
464632
91668
143098
61060
323506
400284
77236
264722
1210
51890
129230
340706
471030
31240
272650
885504
244658
129898
180884
293260
250756
234374
180902
155102
314998
16416
611338
450546
274430
13228
644822
372846
259634
82
374086
381946
41408
340146
187754
124918
130524
79038
156216
33750
925278
145948
180288
131924
168978
137836
45362
11494
170738
116738
15694
407146
57846
238782
252382
107946
372026
191056
192500
597702
705368
229638
164284
182948
594960
103752
268596
571312
8386
260928
212262
178300
80330
295962
51472
549990
188306
92370
158400
120780
156966
407248
402736
196298
505278
266242
181638
19796
411942
40024
894
647528
144986
148450
155402
89958
8972
459510
370444
230638
143738
615174
151498
543316
308212
475870
59204
372440
613372
212406
513788
40344
7792
227346
471084
25704
291636
545034
